start	end	length	classification	base_kind	non_padding_bytes	inbound_call_refs	raw_pointer_refs	create_apply	rejection_reason
006D3918	006D392F	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006D683F	006D6847	9	unknown_nonpadding	raw	6	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006D7800	006D780D	14	seh_funclet_cluster	raw	11	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006D7D8B	006D7D99	15	unknown_nonpadding	raw	7	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006D7FBB	006D7FBC	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006D801C	006D8035	26	unknown_nonpadding	raw	16	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006D8697	006D86BB	37	seh_funclet_cluster	raw	32	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006DA13C	006DA153	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006DA6CA	006DA6D6	13	unknown_nonpadding	raw	13	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DA6DE	006DA7AB	206	unknown_nonpadding	raw	201	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DA7C4	006DA7D0	13	unknown_nonpadding	raw	13	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DA7D8	006DA83A	99	unknown_nonpadding	raw	96	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DA861	006DA878	24	unknown_nonpadding	raw	24	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DA880	006DA9AB	300	unknown_nonpadding	raw	291	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DA9C4	006DA9DB	24	unknown_nonpadding	raw	24	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DA9E3	006DAA67	133	unknown_nonpadding	raw	132	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DAAB7	006DAC66	432	unknown_nonpadding	raw	323	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DAE14	006DAE2B	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006DCD00	006DCD5F	96	defined_data	defined_data	64	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006DD036	006DD037	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006DD038	006DD047	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006DD50C	006DD52B	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006DD600	006DD60F	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006DDCB9	006DDCD4	28	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006DDD0F	006DDD2F	33	seh_funclet_cluster	raw	26	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
006DE527	006DE54F	41	seh_funclet_cluster	raw	34	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
006DF404	006DF45F	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006DF59C	006DF5F7	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006DF721	006DF77C	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006DF8C6	006DF921	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006DFA54	006DFAAF	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006DFC27	006DFC82	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006DFDBF	006DFE1A	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006DFF49	006DFFA4	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006E0110	006E016B	92	seh_funclet_cluster	raw	72	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006E02BC	006E0317	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006E0462	006E04BD	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006E0643	006E069E	92	seh_funclet_cluster	raw	74	4	4	0	MSVC exception-filter shape; preserve as review-only funclet
006E1021	006E104F	47	unknown_nonpadding	raw	35	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
006E19DE	006E1A19	60	seh_funclet_cluster	raw	48	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
006E1DBA	006E1DBB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006E1DBC	006E1DCB	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006E25B8	006E25C7	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006E294E	006E294F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006E2950	006E296F	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006E2B4C	006E2B5B	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006E302D	006E3047	27	seh_funclet_cluster	raw	24	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006E309E	006E30AB	14	seh_funclet_cluster	raw	11	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006E31A2	006E31B1	16	unknown_nonpadding	raw	13	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006E40B1	006E40B3	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006E40B4	006E40DB	40	defined_data	defined_data	32	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006E5C40	006E5C67	40	defined_data	defined_data	33	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006E6ADA	006E6ADB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006E6ADC	006E6AEB	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006E6F92	006E6F93	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006E6F94	006E6FA3	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006E83A9	006E83AB	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006E83AC	006E83EB	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006EBE0E	006EBE3F	50	unknown_nonpadding	raw	32	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006EC9D9	006EC9F5	29	unknown_nonpadding	raw	26	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006ECB5D	006ECB79	29	unknown_nonpadding	raw	26	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006F9A86	006F9A87	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006F9A88	006F9AC7	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006FA23A	006FA23B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006FA23C	006FA27B	64	defined_data	defined_data	46	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006FB454	006FB493	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006FBCF8	006FBD37	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006FD3E4	006FD423	64	defined_data	defined_data	45	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006FDE54	006FDE93	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006FF648	006FF687	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00700144	00700183	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
007012AC	007012EB	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
007024CC	0070250B	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00703111	00703113	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00703114	00703153	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00703CF2	00703CF3	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00703CF4	00703D33	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00704E30	00704E6F	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00705581	00705583	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00705584	007055C3	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00705E90	00705ECF	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00706884	007068C3	64	defined_data	defined_data	48	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
007085D0	0070864F	128	defined_data	defined_data	96	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00708C53	00708C6F	29	unknown_nonpadding	raw	26	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
00709772	0070979A	41	seh_funclet_cluster	raw	34	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
00709AA1	00709AA3	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00709AA4	00709AE7	68	defined_data	defined_data	49	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00709DBC	00709E07	76	defined_data	defined_data	64	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0070B5D0	0070B5FB	44	defined_data	defined_data	39	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0070BDE4	0070BDF3	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00713AD9	00713ADB	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00713ADC	00713AF3	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00714AFC	00714B2B	48	defined_data	defined_data	36	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00715A11	00715A13	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00715A14	00715AA2	143	defined_data	defined_data	135	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00715BCC	00715C56	139	defined_data	defined_data	133	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00715F28	00715FB2	139	defined_data	defined_data	133	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00715FB4	0071603E	139	defined_data	defined_data	133	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00716362	00716363	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00716364	007163EE	139	defined_data	defined_data	133	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
007163F0	0071647A	139	defined_data	defined_data	133	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
