function_address	function	family	storage_local_parameter	conflicting_value_domains	machine_definitions	consumers	selected_fix	reason	status	pcode_anchor_verified	call_boundary_verified
005F07A0	FUN_005f07a0	return_abi	EAX/x87 return	scalar(/undefined4) -> scalar(/bool)	all reachable callee return paths	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [1, 0]	retain current machine-width return pending strict ABI proof	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [1, 0]	review	1	1
005F0BA0	FUN_005f0ba0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005F0BEB:t91 call_argument operand=0 target=0040116D	ANALYSIS; direct=0040116D; resolved=004ACE30	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=4; score=16; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005F0BA0	FUN_005f0ba0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005F0C4B:t200 call_argument operand=0 target=0040116D	ANALYSIS; direct=0040116D; resolved=004ACE30	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=4; score=16; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005F0BA0	FUN_005f0ba0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005F0C59:t235 call_argument operand=0 target=0040116D	ANALYSIS; direct=0040116D; resolved=004ACE30	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=4; score=16; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005F0BA0	FUN_005f0ba0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005F0C83:t281 call_argument operand=0 target=00403D0F	ANALYSIS; direct=00403D0F; resolved=004AD430	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=4; score=16; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005F1D80	VisibleClassTy::sub_005F1D80	return_abi	EAX/x87 return	scalar(/undefined4) -> scalar(/bool)	all reachable callee return paths	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [0, 1]	retain current machine-width return pending strict ABI proof	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [0, 1]	review	1	1
005F27C0	STBHEShellC::GetMessage	local_lifetime	local_14/mg0	pointer(pointer:/STBHEShellC) -> scalar(/uint)	005F3110:t1051 call_argument operand=4 target=006E9520	DEFAULT; direct=006E9520	unattachable High lifetime is represented by the exact address-stable per-use boundary 005F3110:t1051|006E9520|4	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005F27C0	STBHEShellC::GetMessage	local_lifetime	pcVar15/mg1	pointer(pointer:/undefined) -> scalar(/uint)	005F3110:t1051 call_argument operand=3 target=006E9520	DEFAULT; direct=006E9520	unattachable High lifetime is represented by the exact address-stable per-use boundary 005F3110:t1051|006E9520|3	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
005F27C0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005F3110:t1051; target=006E9520; operand=3; locals=pcVar15; transition=pointer:/undefined -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005F27C0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005F3110:t1051; target=006E9520; operand=4; locals=local_14; transition=pointer:/STBHEShellC -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005F35F0	STBHEShellC::sub_005F35F0	local_lifetime	this/mg0	pointer(pointer:/STBHEShellC) -> scalar(/uint)	005F36DF:t245 call_argument operand=4 target=006E9520	DEFAULT; direct=006E9520	unattachable High lifetime is represented by the exact address-stable per-use boundary 005F36DF:t245|006E9520|4	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005F35F0	STBHEShellC::sub_005F35F0	local_lifetime	this/mg0	pointer(pointer:/STBHEShellC) -> scalar(/uint)	005F3708:t430 call_argument operand=4 target=006E9520	DEFAULT; direct=006E9520	unattachable High lifetime is represented by the exact address-stable per-use boundary 005F3708:t430|006E9520|4	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005F35F0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005F36DF:t245,005F3708:t430; target=006E9520; operand=4; locals=this; transition=pointer:/STBHEShellC -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005F35F0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005F36DF:t245,005F3708:t430; target=006E9520; operand=4; locals=this; transition=pointer:/STBHEShellC -> /uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005F4C50	STBHEShellC::sub_005F4C50	return_abi	EAX/x87 return	scalar(/undefined4) -> scalar(/bool)	all reachable callee return paths	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [0, 1]	retain current machine-width return pending strict ABI proof	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [0, 1]	review	1	1
005F66F0	STColl3C::sub_005F66F0	local_lifetime	pSVar1/mg0	pointer(pointer:/STColl3C) -> pointer(pointer:/STAllPlayersC)	005F6745:t112 call_argument operand=0 target=0040119A	ANALYSIS; direct=0040119A; resolved=004210E0	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005F6DF0	FUN_005f6df0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005F6E44:t111 call_argument operand=0 target=004045D9	ANALYSIS; direct=004045D9; resolved=004AD3C0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005F9050	FUN_005f9050	local_lifetime	local_8/mg0	scalar(/undefined4) -> scalar(/short)	005F907B:t71 signed_scalar_role operand=1 target=	INT_SLESS	persistent High lifetime already carries the proposed domain	single undefined local lifetime; exact_type_votes=3; score=18; sources=[scalar_arithmetic, scalar_extension]	resolved	1	1
005F9050	FUN_005f9050	local_lifetime	local_8/mg0	scalar(/undefined4) -> scalar(/short)	005F908E:t90 signed_scalar_role operand=0 target=	INT_SLESS	persistent High lifetime already carries the proposed domain	single undefined local lifetime; exact_type_votes=3; score=18; sources=[scalar_arithmetic, scalar_extension]	resolved	1	1
005F9050	FUN_005f9050	local_lifetime	local_8/mg0	scalar(/undefined4) -> scalar(/short)	005F90DC:t170 signed_scalar_role operand=0 target=	INT_SLESS	persistent High lifetime already carries the proposed domain	single undefined local lifetime; exact_type_votes=3; score=18; sources=[scalar_arithmetic, scalar_extension]	resolved	1	1
005F91E0	FUN_005f91e0	local_lifetime	local_c/mg0	scalar(/short[2]) -> scalar(/short)	005F9238:t106 signed_scalar_role operand=1 target=	INT_SLESS	persistent High lifetime already carries the proposed domain	separate decompiler merge group; exact_type_votes=3; score=18; sources=[scalar_arithmetic, scalar_extension]	resolved	1	1
005F91E0	FUN_005f91e0	local_lifetime	local_c/mg0	scalar(/short[2]) -> scalar(/short)	005F9248:t124 signed_scalar_role operand=0 target=	INT_SLESS	persistent High lifetime already carries the proposed domain	separate decompiler merge group; exact_type_votes=3; score=18; sources=[scalar_arithmetic, scalar_extension]	resolved	1	1
005F91E0	FUN_005f91e0	local_lifetime	local_c/mg0	scalar(/short[2]) -> scalar(/short)	005F9252:t130 signed_scalar_role operand=0 target=	INT_SLESS	persistent High lifetime already carries the proposed domain	separate decompiler merge group; exact_type_votes=3; score=18; sources=[scalar_arithmetic, scalar_extension]	resolved	1	1
005FA180	FUN_005fa180	local_lifetime	puVar1/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005FA24F:t227 call_argument operand=0 target=0040116D	ANALYSIS; direct=0040116D; resolved=004ACE30	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005FA180	FUN_005fa180	local_lifetime	puVar1/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005FA2A3:t301 call_argument operand=0 target=00403D0F	ANALYSIS; direct=00403D0F; resolved=004AD430	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005FA180	FUN_005fa180	local_lifetime	puVar1/mg1	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005FA1CB:t81 call_argument operand=0 target=0040116D	ANALYSIS; direct=0040116D; resolved=004ACE30	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005FA180	FUN_005fa180	local_lifetime	puVar1/mg1	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005FA22D:t190 call_argument operand=0 target=0040116D	ANALYSIS; direct=0040116D; resolved=004ACE30	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005FAC40		incoming_parameter_slot_lifetime	generated per-use lifetime	1 exact machine-word output address(es) redirected from narrow formal storage to the materialized x86 slot	verified by the matching Ghidra analyzer/export evidence	source audit kind=promoted_parameter_slot_address_repair	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005FAC40		incoming_parameter_slot_lifetime	generated per-use lifetime	_param_1: short[2] -> int x86 stack slot	verified by the matching Ghidra analyzer/export evidence	source audit kind=promoted_parameter_slot_materialization	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005FAC40		incoming_parameter_slot_lifetime	generated per-use lifetime	_param_4: short[2] -> int x86 stack slot	verified by the matching Ghidra analyzer/export evidence	source audit kind=promoted_parameter_slot_materialization	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
